what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1314089863625
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1314089863625
started,bundle,org.eclipse.jdt.core,3.7.0.v_B61,"org.eclipse.jdt.core",1314089863625
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1314089863625
started,bundle,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui",1314089863625
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1314089863625
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1314089863625
started,bundle,org.eclipse.m2e.discovery,1.0.0.20110607-2117,"org.eclipse.m2e.discovery",1314089863625
started,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1314089863625
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.core",1314089863625
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1314089863625
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1314089863625
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1314089863625
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1314089863625
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1314089863625
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1314089863625
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1314089863625
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1314089863625
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1314089863625
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1314089863625
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1314089863625
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1314089863625
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1314089863625
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1314089863625
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1314089863625
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1314089863625
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1314089863625
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1314089863625
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1314089863625
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1314089863625
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1314089863625
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1314089863625
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1314089863625
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1314089863625
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1314089863625
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1314089863625
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1314089863625
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1314089863625
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1314089863625
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.ui",1314089863625
os,sysinfo,,,"win32",1314089863640
arch,sysinfo,,,"x86",1314089863640
ws,sysinfo,,,"win32",1314089863640
locale,sysinfo,,,"en_US",1314089863640
processors,sysinfo,,,"2",1314089863640
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1314089863640
java.runtime.version,sysinfo,,,"1.7.0-b147",1314089863640
java.specification.name,sysinfo,,,"Java Platform API Specification",1314089863640
java.specification.vendor,sysinfo,,,"Oracle Corporation",1314089863640
java.specification.version,sysinfo,,,"1.7",1314089863640
java.vendor,sysinfo,,,"Oracle Corporation",1314089863640
java.version,sysinfo,,,"1.7.0",1314089863640
java.vm.info,sysinfo,,,"mixed mode, sharing",1314089863640
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1314089863640
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1314089863640
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1314089863640
java.vm.specification.version,sysinfo,,,"1.7",1314089863640
java.vm.vendor,sysinfo,,,"Oracle Corporation",1314089863640
java.vm.version,sysinfo,,,"21.0-b17",1314089863640
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1314089863640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314089921031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314089983046
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1314089988812
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1314089988843
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1314089988859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314089990750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314089990750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314089990750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314089998796
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1314089999734
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1314090000312
started,bundle,org.eclipse.jdt.launching,3.6.0.v20110509,"org.eclipse.jdt.launching",1314090000343
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1314090000953
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1314090001125
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1314090001218
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090001265
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090001406
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1314090002531
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1314090002531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090009906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090030984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090036218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090056296
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1314090059312
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090073703
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1314090074171
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1314090076671
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090076671
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090078625
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090078734
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1314090079234
opened,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1314090082640
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1314090082671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.showIn",1314090082687
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090093234
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090093328
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1314090093375
activated,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1314090098093
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090098125
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1314090098984
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090099000
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1314090099906
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090102828
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1314090104781
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090104796
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1314090136906
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090139140
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1314090143125
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090157765
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1314090160750
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090170062
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1314090174093
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1314090174156
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1314090174203
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1314090180671
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090199031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090204218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090216890
error,log,,,"The archive: /japi/japi/appframework-1.0.3.jar which is referenced by the classpath, does not exist.",1314090217015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090217015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090224000
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1314090225421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090227625
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1314090228781
started,bundle,org.eclipse.core.externaltools,1.0.100.v20110506,"org.eclipse.core.externaltools",1314090228812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090248421
error,log,,,"The archive: /japi/japi/appframework-1.0.3.jar which is referenced by the classpath, does not exist.",1314090252046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090252046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090253156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090255328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090263531
error,log,,,"The archive: /japi/japi/appframework-1.0.3.jar which is referenced by the classpath, does not exist.",1314090263593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090263609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090274140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090274140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090289046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090291531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090335218
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090337125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090341875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090347265
error,log,,,"The archive: /japi/japi/beansbinding-1.2.1.jar which is referenced by the classpath, does not exist.",1314090347343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090347359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090353671
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1314090355671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090357609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090377625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090381484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090382781
started,bundle,org.eclipse.m2e.launching,1.0.0.20110607-2117,"org.eclipse.m2e.launching",1314090382843
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314090383140
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1314090383171
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090396828
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1314090405500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090411375
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090751140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090751296
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090751328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090756531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090756531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090758812
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090760390
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090760453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090760734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090760750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090779265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090779296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090779328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090780531
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090781953
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090810531
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.open.editor",1314090810531
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090848921
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090855687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090858484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090959640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090960703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090960703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090962406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090969640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090974625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090974625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090975015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314090978031
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314090980921
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1314091004234
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314091006062
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314091019609
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314091019687
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1314091019734
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314091022156
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314091022156
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314091027921
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314091028000
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1314091028046
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314091030000
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1314091030000
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1314091032343
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314091033765
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1314091127093
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314091131531
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1314091148828
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314091149046
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ResourceNavigator",1314091149890
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1314091150203
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1314091158000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1314091162093
